n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
263550,"
      13 Bullets
",David Wellington,"
  3.62
","

  4,004
  ratings
","

    378
    reviews
","There Are Only 13 Bullets Between the World You Know and the World They RuleAll the official reports say they are dead - extinct since the late '80s, when a fed named Arkeley nailed the last vampire in a fight that nearly killed him. But the evidence proves otherwise.When a state trooper named Caxton calls the FBI looking for help in the middle of the night, it is Arkeley who gets the assignment - who else? He's been expecting such a call to come eventually. Sure, it has been years since any signs of an attack, but Arkeley knows what most people don't: there is one left. In an abandoned asylum she is rotting, plotting, and biding her time in a way that only the undead can.Caxton is out of her league on this case and more than a little afraid, but the fed made it plain that there is only one way out. But the worst thing is the feeling that the vampires want more than just her blood. They want her for a reason, one she can't guess; a reason her sphinxlike partner knows but won't say; a reason she has to find out - or die trying.Now there are only 13 bullets between Caxton and Arkeley and the vampires. There are only 13 bullets between us, the living, and them, the damned.",0307381439,9780307381439),Paperback,,323 pages,"
            Published
        May 22nd 2007
         by Broadway Books

            
              (first published January 1st 2007)
            
","['Horror', 'Paranormal', 'Vampires', 'Fiction', 'Fantasy', 'Paranormal', 'Fantasy', 'Fantasy', 'Urban Fantasy']"
8140709-the-greyfriar,"
      The Greyfriar
",Clay Griffith,"
  3.81
","

  5,153
  ratings
","

    777
    reviews
","Rousing pulp action and steampunk come together in a heartbreaking story of high adventure and alternate history.In the year 1870, a horrible plague of vampires swept over the northern regions of the world. It is now 2020 and a bloody reckoning is coming. Princess Adele is heir to the Empire of Equatoria, a remnant of the old tropical British Empire. When she becomes the target of a merciless vampire clan, her only protector is the Greyfriar, a mysterious hero who fights the vampires from deep within their territory. Their dangerous relationship plays out against an approaching war to the death between humankind and the vampire clans.The first book in a trilogy of high adventure and alternate history. Combining rousing pulp action with steampunk style, the Vampire Empire series brings epic political themes to life within a story of heartbreaking romance, sacrifice, and heroism.",English,English,Paperback,,303 pages,"
            Published
        November 18th 2010
         by Pyr

            
              (first published November 1st 2010)
            
","['Science Fiction', 'Steampunk', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Romance']"
613605,"
      The Traveling Vampire Show
",Richard Laymon,"
  3.85
","

  7,255
  ratings
","

    428
    reviews
","Though gloomy with clouds, it is a hot, August morning in the summer of 1963. All over the rural town of Grandville, tacked to power poles and trees, taped to store windows, blowing along the sidewalks, fliers have appeared announcing the mysterious one-night-only performance of The Traveling Vampire Show.The show will feature Valeria, the only known vampire in captivity. According to the fliers, she is a gorgeous, stunning beauty. In the course of the performance, she will stalk volunteers from the audience, sink her teeth into their necks and drink their blood!For three local teenagers who see the fliers, this is a show they don't want to miss. But they may have to.Though they can probably scrape up the price of admission, other obstacles stand in the way. One problem, nobody under 18 years of age is allowed into the show. Dwight, Rusty, and Slim are only 16. Another problem, the show begins at midnight and the three teens always have to be home by then. If that weren't bad enough, the show is to take place at Janks Field -- a desolate patch of ground with a nasty history -- that has been declared off limits by their parentsThe situation appears hopeless.Though Dwight and his friends fear they won't be able to attend the actual performance of the Traveling Vampire Show, they do have the entire day to themselves. Why not hike out to Janks Field and take a look around? With any luck, they might be able to watch the crew make preparations for tonight's performance. If they're really lucky, maybe they'll get a peek at Valeria, the gorgeous vampire.And so the three friends set off on foot for Janks Field...Dwight is a solid, honest kid, long on common sense and loyalty to his friends. He always tries to do what's right.Rusty is a husky guy who relishes trouble.Slim, their long-time pal, is the brains of the outfit, a voracious reader of novels, an aspiring writer, and a girl. Also, she is sometimes too brave for her own good.The Traveling Vampire Show is the tale, told in Dwight's own words, of what happened to him, Rusty and Slim on that hot summer day they hiked to Janks Field. It's the story of their friendship and love, their temptations, their betrayals, and their courage as they went where they shouldn't go, did what they shouldn't do...and ran into big trouble.",0843948507,9780843948509),Mass Market Paperback,,391 pages,"
            Published
        March 1st 2001
         by Leisure Books

            
              (first published 2000)
            
","['Horror', 'Paranormal', 'Vampires', 'Fiction']"
975885,"
      The Vampire Tapestry
",Suzy McKee Charnas,"
  3.57
","

  2,020
  ratings
","

    214
    reviews
","Edward Weyland is far from your average vampire: not only is he a respected anthropology professor but his condition is biological — rather than supernatural. He lives discrete lifetimes bounded by decades of hibernation and steals blood from labs rather than committing murder. Weyland is a monster who must form an uneasy empathy with his prey in order to survive, and The Vampire Tapestry is a story wholly unlike any you've heard before.",0945953054,9780945953050),Paperback,,285 pages,"
            Published
        December 31st 1980
         by Living Batch Press

            
              (first published August 1980)
            
","['Horror', 'Paranormal', 'Vampires', 'Fantasy', 'Fiction', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy']"
5585788-skinwalker,"
      Skinwalker
",Faith Hunter,"
  3.91
","

  30,218
  ratings
","

    1,871
    reviews
","First in a brand new series from the author of the Rogue Mage novelsJane Yellowrock is the last of her kind—a skinwalker of Cherokee descent who can turn into any creature she desires and hunts vampires for a living. But now she’s been hired by Katherine Fontaneau, one of the oldest vampires in New Orleans and the madam of Katies’s Ladies, to hunt a powerful rogue vampire who’s killing other vamps.Amidst a bordello full of real “ladies of the night,” and a hot Cajun biker with a panther tattoo who stirs her carnal desire, Jane must stay focused and complete her mission—or else the next skin she’ll need to save just may be her own...",0451462807,9780451462800),Mass Market Paperback,,320 pages,"
            Published
        July 7th 2009
         by Ace Books

            
              (first published May 22nd 2009)
            
","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Paranormal', 'Shapeshifters']"
26046,"
      Morrigan's Cross
",Nora Roberts,"
  4.14
","

  48,234
  ratings
","

    1,379
    reviews
","Listening Length: 11 hours, 43 minutesNumber-one New York Times bestselling author Nora Roberts delivers an extraordinary new trilogy—an epic tale that breaks down the boundaries between reality and the otherworldly, while forging together the passions of the men and women caught in a battle for the fate of humanity ...In the last days of high summer, with lightning striking blue in a black sky, the sorcerer stood on a high cliff overlooking the raging sea...Belting out his grief into the storm, Hoyt Mac Cionaoith rails against the evil that has torn his twin brother from their family's embrace. Her name is Lilith. Existing for over a thousand years, she has lured countless men to an immortal doom with her soul-stealing kiss. But now, this woman known as vampire will stop at nothing until she rules this world—and those beyond it...Hoyt is no match for the dark siren. But his powers come from the goddess Morrigan, and it is through her that he will get his chance at vengeance. At Morrigan's charge, he must gather five others to form a ring of power strong enough to overcome Lilith. A circle of six: himself, the witch, the warrior, the scholar, the one of many forms and the one he's lost. And it is in this circle, hundreds of years in the future, where Hoyt will learn how strong his spirit—and his heart—have become...Note: This edition includes a ""Glossary of Irish Words, Characters and Places"" immediately after the story concludes.",0515141658,9780515141658),Mass Market Paperback,,321 pages,"
            Published
        August 29th 2006
         by Jove

      ","['Romance', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Paranormal', 'Vampires', 'Fiction']"
12755792-a-hidden-fire,"
      A Hidden Fire
",Elizabeth   Hunter,"
  4.04
","

  22,691
  ratings
","

    1,900
    reviews
","""No secret stays hidden forever.""A phone call from an old friend sets Dr. Giovanni Vecchio back on the path of a mystery he'd abandoned years before. He never expected a young librarian could hold the key to the search, nor could he have expected the danger she would attract. Now he and Beatrice De Novo will follow a twisted maze that leads from the archives of a university library, through the fires of Renaissance Florence, and toward a confrontation they never could have predicted.A Hidden Fire is a paranormal mystery/romance for adult readers. It is the first book in the Elemental Mysteries Series.",2940013283251,2940013283251,Nook,,320 pages,"
            Published
        October 18th 2011
         by E. Hunter

            
              (first published October 13th 2011)
            
","['Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Paranormal', 'Vampires', 'Romance', 'Paranormal Romance', 'Fantasy', 'Urban Fantasy']"
16599,"
      Vampire Hunter D
",Hideyuki Kikuchi,"
  3.99
","

  4,037
  ratings
","

    274
    reviews
","12,090 A.D. It is a dark time for the world. Humanity is just crawling out from under three hundred years of domination by the race of vampires known as the Nobility. The war against the vampires has taken its toll; cities lie in ruin, the countryside is fragmented into small villages and fiefdoms that still struggle against nightly raids by the fallen vampires - and the remnants of their genetically manufactured demons and werewolves. Every village wants a Hunter - one of the warriors who have pledged their laser guns and their swords to the eradication of the Nobility. But some Hunters are better than others, and some bring their own kind of danger with them. From creator Hideyuki Kikuchi, one of Japan's leading horror authors with illustrations by renowned Japanese artist, Yoshitaka Amano, best known for his illustrations in Neil Gaiman's Sandman: The Dream Hunters and the Final Fantasy games.",1595820124,9781595820129),Paperback,,238 pages,"
            Published
        
         by DMP / Dark Horse

            
              (first published March 10th 1983)
            
","['Fantasy', 'Horror', 'Paranormal', 'Vampires', 'Sequential Art', 'Manga', 'Science Fiction', 'Fiction']"
40940649-i-am-legend,"
      I Am Legend
",Richard Matheson,"
  4.06
","

  81,260
  ratings
","

    5,109
    reviews
",,B00514HDNW,B00514HDNW,Kindle Edition,,162 pages,"
            Published
        May 14th 2011
         by  RosettaBooks 

            
              (first published 1954)
            
","['Horror', 'Science Fiction', 'Fiction', 'Classics', 'Paranormal', 'Vampires', 'Apocalyptic', 'Post Apocalyptic']"
6662410-blood-oath,"
      Blood Oath
",Christopher Farnsworth,"
  3.93
","

  7,680
  ratings
","

    1,059
    reviews
","Zach Barrows is an ambitious young White House staffer whose career takes an unexpected turn when he's partnered with Nathaniel Cade, a secret agent sworn to protect the President. But Cade is no ordinary civil servant. Bound by a special blood oath, he is a vampire. Cade battles nightmares before they can break into the daylight world of the American dream, enemies far stranger-and far more dangerous-than civilians have ever imagined.Blood Oath is the first in a series of novels featuring Nathaniel Cade-the President's vampire.",0399156356,9780399156359),Hardcover,,390 pages,"
            Published
        May 18th 2010
         by Putnam Adult

      ","['Paranormal', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Horror', 'Fantasy', 'Fantasy', 'Paranormal', 'Fiction', 'Thriller']"
39305,"
      Minion
",L.A. Banks,"
  3.44
","

  5,885
  ratings
","

    537
    reviews
","There is one woman who is all that stands between us and the eternal night. Here is an account of her legend…All Damali Richards ever wanted to do was create music and bring it to the people. Now she is a spoken word artist and the top act for Warriors of Light Records. But come nightfall, she hunts vampires and demons—predators that people tend to dismiss as myth or fantasy. Damali and her Guardian team cannot afford such delusions, especially now, when a group of rogue vampires has been killing the artists of Warriors of Light and their rival, Blood Music.When strange attacks erupt within the club drug-trafficking network and draw the attention of the police, Damali realizes these killings are a bit out of the ordinary, even for vampires. Instead of neat puncture marks in the neck showing where the blood has been drained from the body, these corpses are mutilated beyond recognition, indicating a blood lust and thirst for destruction that surpasses any Damali has encountered before. Soon she discovers that behind these brutal murders is the most powerful vampire Damali has ever met—a seductive beast who is coming for her next…",0312987013,9780312987015),Mass Market Paperback,,286 pages,"
            Published
        May 4th 2004
         by St. Martin's Paperback

            
              (first published January 1st 2003)
            
","['Paranormal', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Horror', 'Romance', 'Paranormal Romance']"
9378084-draculas,"
      Draculas
",Blake Crouch,"
  3.87
","

  2,941
  ratings
","

    361
    reviews
","A DYING MAN’S GREATEST TREASURE…Mortimer Moorecook, retired Wall Street raider, avid collector, is losing his fight against cancer. With weeks to live, a package arrives at the door of his hillside mansion—an artifact he paid millions for…a hominoid skull with elongated teeth, discovered in a farmer’s field in the Romanian countryside. With Shanna, his beautiful research assistant looking on, he sinks the skull’s razor sharp fangs into his neck, and immediately goes into convulsions. OPENS THE DOOR TO AN ANCIENT EVIL...A rural hospital. A slow night in the ER. Until Moorecook arrives strapped to a gurney, where he promptly codes and dies.WHERE DEATH IS JUST THE BEGINNING.Four well-known horror authors pool their penchants for scares and thrills, and tackle one of the greatest of all legends, with each writer creating a unique character and following them through a vampire outbreak in a secluded hospital.The goal was simple: write the most intense novel they possibly could.Which they did.A Word of Warning:Within these pages, you will find no black capes, no satin-lined coffins, no brooding heartthrobs who want to talk about your feelings. Forget sunlight and stakes. Throw out your garlic and your crosses. This is the Anti-TWILIGHT.NOTE: DRACULAS is a full length novel, 80,000 words long. But this ebook is also brimming with an additional 80,000 words of extras and bonuses:- a clickable table of contents- a round-robin interview with Strand, Wilson, Crouch, and Kilborn about writing DRACULAS- deleted scenes- two alternate endings- four excerpts from the authors’ other works- the short story “Serial” by Crouch and Kilborn- the short story “Cub Scout Gore Feast” by Kilborn and Strand- the short story “A Sound of Blunder” by Kilborn and Wilson- author biographies- comprehensive clickable bibliographies- an exclusive, behind-the-scenes look at the writing of DRACULAS, delivered through a collection of over seven hundred emails between the writers as they were brainstorming and writing the book",English,English,Kindle Edition,,326 pages,"
            Published
        October 19th 2010
         by Joe Konrath

            
              (first published September 7th 2010)
            
","['Horror', 'Paranormal', 'Vampires', 'Fiction', 'Fantasy', 'Paranormal', 'Humor', 'Thriller', 'Fantasy', 'Fantasy', 'Supernatural', 'Action', 'Suspense']"
179182,"
      The Light at the End
",John Skipp,"
  3.84
","

  1,681
  ratings
","

    131
    reviews
","La vita finisce con la morte, ma la vita può anche continuare dopo la morte. O grazie alla morte... Questo numero di ""Horror"" vi presenta due nuovi astri dell'orrore puro americano, due autori di quella generazione nera che neanche i più hard fra gli autori del passato possono eguagliare. John Skipp e Craig Spector hanno inventato, in Maledizione fatale, un romanzo dell'orrore perfetto su un tema originale e insolito: in un'America morta, in un mondo dove non esistono più barriere fra la sanità e la follia, quali sono i nuovi confini della paura? Una resurrezione in massa dalle tombe della superstizione, una litania di sangue, una storia lunga e avvincente che non finisce come pensavate..",158881002X,9781588810021),Hardcover,,370 pages,"
            Published
        August 1st 2001
         by Stealth Press

            
              (first published 1986)
            
","['Horror', 'Paranormal', 'Vampires', 'Fiction', 'Horror', 'Splatterpunk', 'Fantasy', 'Fantasy', 'Paranormal']"
6944032-night-pleasures,"
      Night Pleasures
",Sherrilyn Kenyon,"
  4.22
","

  67,732
  ratings
","

    2,672
    reviews
","The Dark-Hunters are ancient warriors who have sworn to protect mankind and the fate of the world is in their hands. . . He is solitude. He is darkness. He is the ruler of the night. Yet Kyrian of Thrace has just woken up handcuffed to his worst nightmare: An accountant. Worse, she's being hunted by one of the most lethal vampires out there. And if Amanda Devereaux goes down, then he does too. But it's not just their lives that are hanging in the balance.  Kyrian and Amanda are all that stands between humanity and oblivion. Let's hope they win.",0312593554,9780312593551),Hardcover,,309 pages,"
            Published
        September 15th 2009
         by St. Martin's Press

            
              (first published October 13th 2002)
            
","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Urban Fantasy']"
2619878-real-vampires-have-curves,"
      Real Vampires Have Curves
",Gerry Bartlett,"
  3.80
","

  6,604
  ratings
","

    335
    reviews
",,0425220966,9780425220962),Paperback,,330 pages,"
            Published
        February 1st 2008
         by Berkley Books

            
              (first published March 6th 2007)
            
","['Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Womens Fiction', 'Chick Lit', 'Fantasy', 'Urban Fantasy']"
1285704,"
      The Vampire Queen's Servant
",Joey W. Hill,"
  3.77
","

  3,907
  ratings
","

    351
    reviews
","Lady Elyssa Yamato Amaterasu Wentworth is a seven-hundred-year-old vampire in need of a new servant-- now more than ever as she's suffering the signs of a mysterious ailment that threatens to consume her. As a gift she's been give Jacob, an extraordinary physical specimen, but all wrong when it comes to being...used. A total alpha male, he's not accustomed to submitting to any woman's wishes.Elyssa soon learns that what really binds Jacob to her are not her sensual midnight hungers, but something far more provocative. It stirs her blood, renews her life, and awakens her soul like only true love can. And the passion between Elyssa and Jacob is about to yield something else unexpected--a shared history that reaches back through the centuries and is fated to challenge their destiny like nothing ever will again...",0425215903,9780425215906),Paperback,,373 pages,"
            Published
        July 3rd 2007
         by Berkley Books

      ","['Paranormal', 'Vampires', 'Erotica', 'BDSM', 'Fantasy', 'Paranormal', 'Adult Fiction', 'Erotica', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy']"
8686057-fated,"
      Fated
",Rebecca Zanetti,"
  3.93
","

  10,253
  ratings
","

    867
    reviews
","Marry Me! Cara Paulsen does not give up easily. A scientist and a single mother, she's used to fighting for what she wants, keeping a cool head, and doing whatever it takes to protect her daughter Janie. But ""whatever it takes"" has never before included a shotgun wedding to a dangerous-looking stranger with an attitude problem. Or Else! Sure, the mysterious Talen says that he's there to protect Cara and Janie. He also says that he's a three-hundred-year-old vampire. Of course, the way he touches her, Cara might actually believe he's had that long to practice. . .",0758259239,9780758259233),Paperback,,299 pages,"
            Published
        March 1st 2011
         by Brava

      ","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy']"
43814,"
      The Vampire Lestat
",Anne Rice,"
  4.07
","

  165,069
  ratings
","

    3,444
    reviews
","Lestat. The vampire hero of Anne Rice's enthralling new novel is a creature of the darkest and richest imagination. Once an aristocrat in the heady days of pre-revolutionary France, now a rock star in the demonic, shimmering 1980s, he rushes through the centuries in search of others like him, seeking answers to the mystery of his eternal, terrifying existence. His is a mesmerizing story --- passionate, complex, and thrilling.",0345476883,9780345476883),Paperback,,481 pages,"
            Published
        August 31st 2004
         by Ballantine Books

            
              (first published 1985)
            
","['Horror', 'Fantasy', 'Paranormal', 'Vampires', 'Fiction', 'Fantasy', 'Paranormal']"
81122,"
      Dark Dance
",Tanith Lee,"
  3.74
","

  964
  ratings
","

    68
    reviews
","Award-winning fantasy author Tanith Lee breaks into the horror genre with a compelling and sensual vampire novel. Rachaela worked in a bookstore, a conventional young woman, living a conventional life. Then they beckoned, using a variety of ruses to lure her to the house by the sea. Now she is a prisoner, part of a family of creatures she cannot escape, lover to a demon who thirsts for her blood.",044021274X,9780440212744),Mass Market Paperback,,409 pages,"
            Published
        November 1st 1992
         by Dell

            
              (first published 1992)
            
","['Horror', 'Paranormal', 'Vampires', 'Fantasy', 'Fiction', 'Gothic']"
72473,"
      The Dracula Tape
",Fred Saberhagen,"
  3.78
","

  1,692
  ratings
","

    115
    reviews
",,0671578391,9780671578398),Paperback,,288 pages,"
            Published
        November 1st 1999
         by Baen Books

            
              (first published 1975)
            
","['Paranormal', 'Vampires', 'Horror', 'Fantasy', 'Fiction', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy']"
411199,"
      Live Girls
",Ray Garton,"
  3.88
","

  2,055
  ratings
","

    142
    reviews
",,0843956747,9780843956740),Paperback,,337 pages,"
            Published
        August 1st 2006
         by Leisure Books

            
              (first published January 1st 1987)
            
","['Horror', 'Paranormal', 'Vampires', 'Fiction', 'Fantasy', 'Paranormal', 'Horror', 'Splatterpunk']"
36159,"
      Black Sun Rising
",C.S. Friedman,"
  3.93
","

  16,989
  ratings
","

    618
    reviews
",,0756403146,9780756403140),Paperback,,496 pages,"
            Published
        September 6th 2005
         by Daw Books

            
              (first published 1991)
            
","['Fantasy', 'Science Fiction', 'Fiction', 'Fantasy', 'Epic Fantasy']"
6953500-insatiable,"
      Insatiable
",Meg Cabot,"
  3.43
","

  21,439
  ratings
","

    2,384
    reviews
","Sick of hearing about vampires? So is Meena Harper. But her bosses are making her write about them anyway, even though Meena doesn’t believe in them. Not that Meena isn’t familiar with the supernatural. See, Meena Harper knows how you’re going to die. (Not that you’re going to believe her; no one ever does.)But not even Meena’s precognition can prepare her for what happens when she meets—then makes the mistake of falling in love with—Lucien Antonescu, a modern-day prince with a bit of a dark side. It's a dark side a lot of people, like an ancient society of vampire-hunters, would prefer to see him dead for.The problem is, Lucien's already dead. Maybe that’s why he’s the first guy Meena’s ever met that she could see herself having a future with. See, while Meena’s always been able to see everyone else’s future, she’s never been able look into her own. And while Lucien seems like everything Meena has ever dreamed of in a boyfriend, he might turn out to be more like a nightmare. Now might be a good time for Meena to start learning to predict her own future . . . If she even has one.",006173506X,9780061735066),Hardcover,,451 pages,"
            Published
        June 8th 2010
         by William Morrow

      ","['Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Fantasy', 'Paranormal', 'Womens Fiction', 'Chick Lit', 'Romance', 'Paranormal Romance', 'Fiction']"
595394,"
      Some of Your Blood
",Theodore Sturgeon,"
  3.89
","

  1,249
  ratings
","

    137
    reviews
","Named one of the Top 40 Horror Books of All Time by the Horror Writers Association, Some of Your Blood begins with a confidential folder belonging to army psychiatrist Philip Outerbridge. Inside this folder are the letters, memos and transcripts for a young soldier named George Smith, a quiet young man with a terrible past and a shocking secret. As Outerbridge conducts George's therapy, he gradually discovers the truth about George's traumatic childhood, his twisted romance with an older woman named Anna, and the unusual obsession George keeps hidden from the world. With the masterful touch that earned him the Hugo and Nebula awards, Theodore Sturgeon creates a character capable both of unsettling violence and irresistible humanity.",1933618000,9781933618005),Paperback,,192 pages,"
            Published
        July 1st 2006
         by Centipede Press

            
              (first published 1961)
            
","['Horror', 'Fiction', 'Paranormal', 'Vampires', 'Science Fiction', 'Classics', 'Mystery', 'Fantasy', 'Speculative Fiction', 'Psychology', 'Fantasy', 'Supernatural']"
266600,"
      Kiss of the Vampire
",Nancy Baker,"
  3.77
","

  608
  ratings
","

    44
    reviews
","""[AN] ENGROSSING DEBUT...In prose studded with passages of dark luster, Baker offers a truly original heroine"".--Publishers WeeklyDimitri Rozokov has awakened after a sleep of one hundred years. But for a fifteenth-century Russian aristocrat--and vampire--at large in modern-day Toronto, there is no safe haven.Ardeth Alexander is leading the predictable life of a graduate student when she is grabbed off the street and thrown into a prison cell with a dark, mysterious stranger--Dimitri Rozokov. But even more terrifying than her abduction is its purpose: she is to sustain, with her blood, the life of her fellow prisoner.Yet once Ardeth breaks through the vampire's madness and sees the man within, the nightly feedings become more than necessity, even something to be longed for. Desperate to survive, Ardeth makes a daring decision--one fueled by the promise of immortality, the lust for revenge, and the fulfillment of desire....""COMPELLING...BREATHLESS, LINGERING, EROTIC"".--The Globe and Mail",0449149579,9780449149577),Mass Market Paperback,,278 pages,"
            Published
        September 27th 1995
         by Fawcett

            
              (first published January 1st 1993)
            
","['Paranormal', 'Vampires', 'Horror', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Fiction', 'Fantasy', 'Paranormal']"
68400,"
      Bitten & Smitten
",Michelle Rowen,"
  3.68
","

  7,643
  ratings
","

    413
    reviews
","Dear Mom,I might be a wee bit late for Cousin Missy’s wedding. It’s been a tough week. Turns out, my blind date from hell was literally from hell. Guy bit me. Next thing I know, I’m being chased all over the city by vampire hunters. And did I mention that I got fired, too?Bright side-I met a man. Thierry de Bennicoeur. How great is that name? Anyway, he’s sexy, six-hundred years old, and a tad suicidal, but no one’s perfect, right? And we have a deal-he’s gonna show me the ropes of the vampire world, and I’m supposed to help him end his existence. Or maybe I’ll just try to convince him life is worth living – no small challenge with the mostly immortal, let me tell you. I’ll admit it’s a complicated relationship. But with any luck, I just might have a date for that wedding after all…Hugs and Kisses,Sarah",0446617008,9780446617000),Paperback,,400 pages,"
            Published
        January 1st 2006
         by Forever

      ","['Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Fantasy', 'Urban Fantasy']"
338121,"
      Smoke and Shadows
",Tanya Huff,"
  3.78
","

  2,962
  ratings
","

    163
    reviews
","Tanya Huff's supernatural fantasy Smoke series, with a gothic twist - Mix of ghostly mystery, paranormal horror, and dark humor - Lamba Award nominated Fans of the X-Files and Twin Peaks will love acclaimed master of contemporary fantasy Tanya Huff's twisted version of vampires, wizards, and TV terror.When Tony Foster relocated to Vancouver with his vampire Henry Fitzroy, he knew it was his chance to get his act together. In an example of art echoing life, Tony landed a job as production assistant for the syndicated TV show Darkest Night, a series about a vampire detective. And except for his unrequited crush on the show's handsome costar, Lee Nicholas, Tony was pretty content.Until everything started to fall apart on the set.It began with shadows----shadows where they didn't belong, that almost had an existence of their own. Tony tried to ignore it--until he found Nikki Waugh's body, and felt the shadow's touch, and a stunt crash went wrong for no discernible reason--and Tony knew that he had to find out what was threatening everyone on the set.",0756402638,9780756402631),Mass Market Paperback,,396 pages,"
            Published
        April 1st 2005
         by Daw Books

            
              (first published 2004)
            
","['Fantasy', 'Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Fiction', 'LGBT']"
417656,"
      The Stress of Her Regard
",Tim Powers,"
  3.80
","

  3,763
  ratings
","

    338
    reviews
","When Michael Crawford discovers his bride brutally murdered in their wedding bed, he is forced to flee not only to prove his innocence, but to avoid the deadly embrace of a vampire who has claimed him as her true bridegroom. Joining forces with Byron, Keats, and Shelley in a desperate journey that crisscrosses Europe, Crawford desperately seeks his freedom from this vengeful lover who haunts his dreams and will not rest until she destroys all that he cherishes. Told in the guise of a secret history, this long-awaited tale of passion and terror is finally back in print after more than 20 years.",0441790976,9780441790975),Paperback,,470 pages,"
            Published
        June 1st 1991
         by Ace

            
              (first published 1989)
            
","['Fantasy', 'Horror', 'Historical', 'Historical Fiction', 'Fiction', 'Paranormal', 'Vampires', 'Historical']"
7989160-the-radleys,"
      The Radleys
",Matt Haig,"
  3.54
","

  11,624
  ratings
","

    1,662
    reviews
",,1847678602,9781847678607),Paperback,,341 pages,"
            Published
        July 1st 2010
         by Canongate Books Ltd

      ","['Fiction', 'Paranormal', 'Vampires', 'Fantasy', 'Horror', 'Fantasy', 'Paranormal', 'Young Adult']"
13125234-twice-tempted,"
      Twice Tempted
",Jeaniene Frost,"
  4.29
","

  34,224
  ratings
","

    2,419
    reviews
","Dating the Prince of Darkness has its challenges...Leila's psychic abilities have been failing her, and now she isn't sure what the future holds. If that weren't enough, her lover, Vlad, has been acting distant. Though Leila is a mere mortal, she's also a modern woman who refuses to accept the cold shoulder treatment forever–especially from the darkly handsome vampire who still won't admit that he loves her.Like choosing between eternal love and a loveless eternity...Soon circumstances send Leila back to the carnival circuit, where tragedy strikes. And when she finds herself in the crosshairs of a killer who may be closer than she realizes, Leila must decide who to trust– the fiery vampire who arouses her passions like no other or the tortured knight who longs to be more than a friend? With danger stalking her every step of the way, all it takes is one wrong move to damn her for eternity.",0062076108,9780062076106),Mass Market Paperback,,360 pages,"
            Published
        March 26th 2013
         by Avon

      ","['Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Urban Fantasy', 'Fantasy']"
225606,"
      Gil's All Fright Diner
",A. Lee Martinez,"
  3.88
","

  10,547
  ratings
","

    932
    reviews
","
Bloodier than Fried Green Tomatoes!Funnier than The Texas Chainsaw Massacre!Welcome to Gil's All Night Diner, where zombie attacks are a regular occurrence and you never know what might be lurking in the freezer. . . .Duke and Earl are just passing through Rockwood county in their pick-up truck when they stop at the diner for a quick bite to eat. They aren't planning to stick around--until Loretta, the eatery's owner, offers them one hundred dollars to take care of her zombie problem. Given that Duke is a werewolf and Earl's a vampire, this looks right up their alley.But the shambling dead are just the tip of a particularly spiky iceberg. Seems someone's out to drive Loretta from the diner, and more than willing to raise a little hell on earth if that's what it takes. Before Duke and Earl get to the bottom of the diner's troubles, they'll run into such otherworldly complications as undead cattle, an amorous ghost, a jailbait sorceress, and the terrifying occult power of pig Latin.And maybe--just maybe--the End of the World, too.Gory, sexy, and flat-out hilarious, Gil's All Fright Diner will tickle your funny bone--before ripping it out of its socket!
",0765350017,9780765350015),Mass Market Paperback,,268 pages,"
            Published
        June 27th 2006
         by Tor Books

            
              (first published May 1st 2005)
            
","['Fantasy', 'Horror', 'Humor', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal']"
