n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
17570843-jesus-feminist,"
      Jesus Feminist: An Invitation to Revisit the Bible's View of Women
",Sarah Bessey,"
  3.96
","

  6,695
  ratings
","

    884
    reviews
","Written with poetic rhythm, a prophetic voice, and a deeply biblical foundation, this loving yet fearless book urges today’s church to move beyond man-made restrictions and fully welcome women’s diverse voices and experiences.A freedom song for the church.Sarah Bessey didn’t ask for Jesus to come in and mess up all her ideas about a woman’s place in the world and in the church. But patriarchy, she came to learn, was not God’s dream for humanity.Bessey engages critically with Scripture in this gentle and provocative love letter to the Church. Written with poetic rhythm, a prophetic voice, and a deeply biblical foundation, this loving yet fearless book urges today’s church to move beyond man-made restrictions and fully welcome women’s diverse voices and experiences.It’s at once a call to find freedom in the fullness, hope, glory, and work of Christ, and a very personal and moving story of how Jesus made a feminist out of her.",//<![CDATA[,Combine,ebook,,256 pages,"
            Published
        November 5th 2013
         by Howard Books

      ","['Nonfiction', 'Religion', 'Christian', 'Religion', 'Faith', 'Feminism', 'Religion', 'Christianity']"
20317264-book-of-purification,"
      Book of Purification
",Yusuf Al-Hajj Ahmad,"
  4.44
","

  36
  ratings
","

    0
    reviews
","Purification is one of the prominent features of Islam. It means thorough purity and cleanliness of body, clothes, place and all aspects of Muslim's life. ‘Book of Purification’ contains information on purity of water, types of impurities, ways of purification, Menstruation, Ghusl, Tayammum, Wudu etc. It is part of the “Encyclopedia of Islamic Jurisprudence Concerning Muslim Women” series written by Yusuf Al-Hajj Ahmad. This series addresses those matters of life and religion that are essential in facilitating a woman’s role as a mother, teacher and nurturer. Men can also read and benefit from this particular book because the information in this book is relevant to both males and females. It has two very important and distinct qualities: 1.	Easy to read, succinct and direct. 2.	The 'question and answer' layout of the book is intended to facilitate effortless comprehensibility and swift memorization. It is in view of the 'questions and answers' format that the author has concluded this book to be easy to read and comprehensive, hoping that it will enable the Muslims to be well informed about matters concerning their religion which will in turn strengthen their faith.",English,English,ebook,,115 pages,"
            Published
        January 7th 2014
         by Darussalam Publishers

      ",[]
47301,"
      Zlata's Diary: A Child's Life in Wartime Sarajevo
",Zlata Filipović,"
  3.74
","

  8,509
  ratings
","

    631
    reviews
","When Zlata’s Diary was first published at the height of the Bosnian War, it became an international bestseller and was compared to The Diary of Anne Frank, both for the freshness of its voice and the grimness of the world it describes. It begins as the day-today record of the life of a typical eleven-year-old girl, preoccupied by piano lessons and birthday parties. But as war engulfs Sarajevo, Zlata Filipovic becomes a witness to food shortages and the deaths of friends and learns to wait out bombardments in a neighbor’s cellar. Yet throughout she remains courageous and observant. The result is a book that has the power to move and instruct readers a world away.",0143036874,9780143036876),Paperback,revised,240 pages,"
            Published
        February 28th 2006
         by Penguin


              (first published December 7th 1993)

","['Nonfiction', 'Autobiography', 'Memoir', 'History', 'Biography', 'War']"
11138172-boy21,"
      Boy21
",Matthew Quick,"
  3.98
","

  8,721
  ratings
","

    1,576
    reviews
","Basketball has always been an escape for Finley. He lives in gray, broken Bellmont, a town ruled by the Irish Mob, drugs, violence, and racially charged rivalries. At home, he takes care of his disabled grandfather, and at school he’s called “White Rabbit”, the only white kid on the varsity basketball team. He’s always dreamed of getting out somehow with his girlfriend, Erin. But until then, when he puts on his number 21, everything seems to make sense.Russ has just moved to the neighborhood. A former teen basketball phenom from a privileged home, his life has been turned upside down by tragedy. Cut off from everyone he knows, he now answers only to the name Boy21—his former jersey number—and has an unusual obsession with outer space.As their final year of high school brings these two boys together, “Boy21” may turn out to be the answer they both need.",0316127973,9780316127974),Hardcover,,250 pages,"
            Published
        March 5th 2012
         by Little, Brown Books for Young Readers


              (first published January 1st 2012)

","['Young Adult', 'Sports and Games', 'Sports', 'Fiction', 'Realistic Fiction', 'Contemporary']"
1053783,"
      Midshipman's Hope
",David Feintuch,"
  3.89
","

  3,036
  ratings
","

    183
    reviews
",,1857234340,9781857234343),Paperback,,391 pages,"
            Published
        November 11th 1996
         by Orbit


              (first published November 1st 1994)

","['Science Fiction', 'Fiction', 'Space', 'Space Opera', 'War', 'Military Fiction']"
9097523-libram-of-incredible-tomes,"
      Libram of Incredible Tomes
",Erik Torkelson,"
  5.00
","

  1
  rating
","

    1
    review
","This book is for Game Masters of Fantasy Roleplaying systems. It is a great supplement for novice and veteran Game Masters. With this book in hand, gone will be the boring and repetitive bookshelf descriptions of many a game. Instead, the Game Master will be able to give inventive and intriguing descriptions of shelf dressings, many of which are just ripe for sending your players careening off into yet another adventure. Excitement and dread await those players whose Game Masters are bold enough to use the Libram of Incredible Tomes.",9780557046133,9780557046133,Paperback,,110 pages,"
            Published
        April 22nd 2008
         by Lulu


              (first published February 3rd 2008)

",[]
16156292-blood-of-tyrants,"
      Blood of Tyrants
",Naomi Novik,"
  3.97
","

  8,769
  ratings
","

    790
    reviews
","Shipwrecked and cast ashore in Japan with no memory of Temeraire or his own experiences as an English aviator, Laurence finds himself tangled in deadly political intrigues that threaten not only his own life but England’s already precarious position in the Far East. Age-old enmities and suspicions have turned the entire region into a powder keg ready to erupt at the slightest spark—a spark that Laurence and Temeraire may unwittingly provide, leaving Britain faced with new enemies just when they most desperately need allies instead.For to the west, another, wider conflagration looms. Napoleon has turned on his former ally, the emperor Alexander of Russia, and is even now leading the largest army the world has ever seen to add that country to his list of conquests. It is there, outside the gates of Moscow, that a reunited Laurence and Temeraire—along with some unexpected allies and old friends—will face their ultimate challenge...and learn whether or not there are stronger ties than memory.Naomi Novik’s beloved Temeraire series, a brilliant combination of fantasy and history that reimagines the Napoleonic wars as fought with the aid of intelligent dragons, is a twenty-first-century classic. From the first volume, His Majesty’s Dragon, readers have been entranced by the globe-spanning adventures of the resolute Capt. William Laurence and his brave but impulsive dragon, Temeraire. Now, in Blood of Tyrants, the penultimate volume of the series, Novik is at the very height of her powers as she brings her story to its widest, most colorful canvas yet.",0345522893,9780345522894),Hardcover,,432 pages,"
            Published
        August 13th 2013
         by Del Rey

      ","['Fantasy', 'Fantasy', 'Dragons', 'Historical', 'Historical Fiction', 'Fiction', 'Science Fiction', 'Alternate History', 'Historical', 'Historical Fiction', 'Historical Fantasy']"
19454729-seasons-with-and-without-love,"
      Seasons With And Without Love (Only The Strong Can Survive)
",Aleja Bennett,"
  5.00
","

  2
  ratings
","

    0
    reviews
","This book of poems is just one of the many beautiful poetic books that I have written celebrating any occasion for that special person or people that you may love.  These poems cover sexuality, spirituality, romance, love, healing, forgiveness, strength. Periodically and Briefly some of these these poems share a true story of survival through written poetry as I express myself and how I have made it.",English,English,Kindle Edition,,31 pages,"
            Published
        October 27th 2013
         by Create Space


              (first published November 24th 2010)

",[]
17671956-the-sandman-omnibus-vol-2,"
      The Sandman Omnibus, Vol. 2
",Neil Gaiman,"
  4.74
","

  982
  ratings
","

    55
    reviews
","The Sandman is the universally lauded masterwork following Morpheus, Lord of the Dreaming--a vast hallucinatory landscape housing all the dreams of any and everyone who's ever existed. Regardless of cultures or historical eras, all dreamers visit Morpheus' realm--be they gods, demons, muses, mythical creatures, or simply humans who teach Morpheus some surprising lessons.In this epic tale, Delirium, youngest of the Endless, prevails upon the Sandman to help her find their errant brother, Destruction. But their quest will lead to a painful reunion between Morpheus and his son, Orpheus. Then, the Sandman and others are trapped in a mysterious inn while a tempest rages - and all they can do to while away the time is tell the stories of their lives. And when a young woman's baby is stolen, she turns to The Kindly Ones for vengeance - only to set off a series of events that will lead the Sandman to his ultimate fate, and the baby to find a destiny no one could have foretold. This massive hardcover tome, over 1000 pages, collects the final 38 issues of Neil Gaiman's groundbreaking series.Collects THE SANDMAN #38-75 plus stories from VERTIGO JAM #1 and VERTIGO: WINTER'S EDGE #3.",English,English,Hardcover,,1040 pages,"
            Published
        November 12th 2013
         by Vertigo

      ","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Comics', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Fantasy', 'Mythology', 'Fantasy', 'Urban Fantasy', 'Superheroes', 'Dc Comics']"
10307460-comment-bien-rater-ses-vacances,"
      Comment (bien) rater ses vacances
",Anne Percin,"
  3.71
","

  212
  ratings
","

    32
    reviews
",,French,French,Paperback,,224 pages,"
            Published
        November 3rd 2010
         by Rouergue jeunesse


              (first published 2010)

","['Young Adult', 'Humor', 'Cultural', 'France']"
17455811-bitter-sweet-love,"
      Bitter Sweet Love
",Jennifer L. Armentrout,"
  4.09
","

  10,077
  ratings
","

    1,065
    reviews
","Dez wasn't just Jasmine's crush. A gargoyle Warden like Jas, he helped her come to terms with her destiny—fending off demons and maintaining the balance between good and evil. He was her everything…right until the moment he disappeared without a trace. It didn't help that Jas's father had just announced that she and Dez would one day be mated. Hard not to take that personally.And now he's back, three years older, ten times hotter, ready to pick up exactly where they left off. But Jas isn't taking that risk again. Dez has seven days to meet all her conditions and earn back her trust. Seven days filled with terrifying danger and sweet temptation. Seven days to win her heart—or shatter it all over again...",B00DPAFPQG,B00DPAFPQG,Kindle Edition,,105 pages,"
            Published
        December 1st 2013
         by Harlequin Teen

      ","['Fantasy', 'Paranormal', 'Young Adult', 'Romance', 'Fantasy', 'Romance', 'Paranormal Romance']"
18223667-the-professional,"
      The Professional: Part 1
",Kresley Cole,"
  4.14
","

  7,138
  ratings
","

    708
    reviews
","He makes the rules . . .Mafiya enforcer Aleksandr ""The Siberian"" Sevastyan’s loyalty to his boss is unwavering, until he meets the boss’s long-lost daughter, a curvy, tantalizing redhead who haunts his mind and heats his blood like no other. Ordered to protect her, Sevastyan will do anything to possess her as well—on his own wicked terms.Rules are made to be broken . . .PhD student Natalie Porter had barely recovered from her first sight of the breathtakingly gorgeous Sevastyan before the professional hit man whisks her away to Russia, thrusting her into a world of extreme wealth and wanton pleasures. With every day she spends under his protection, she falls deeper under his masterful spell.Are you ready to play?Yet all is not as it seems. To remove Natalie from an enemy’s reach, Sevastyan spirits her into hiding. From an opulent palace in Russia to the decadent playgrounds of the mega-wealthy in Paris, the two lovers will discover that even their darkest—and most forbidden—fantasies can come true…",145165006X,9781451650068),ebook,,120 pages,"
            Published
        December 16th 2013
         by Pocket Star

      ","['Adult Fiction', 'Erotica', 'Contemporary', 'Romance', 'Contemporary Romance', 'Erotica', 'BDSM', 'Romance', 'Erotic Romance']"
6017893,"
      قهوة وشيكولاتة
",عمر طاهر,"
  2.89
","

  2,124
  ratings
","

    242
    reviews
",,0009773990923,0009773990923,Paperback,,78 pages,"
            Published

         by اطلس للنشر و الانتاج الاعلامي

      ",['Poetry']
17162080-two-lies-and-a-spy,"
      Two Lies and a Spy
",Kat Carlton,"
  3.80
","

  2,787
  ratings
","

    250
    reviews
","Kari plunges into the world of espionage on a mission to save her parents while trying to impress the guy she’s been in love with forever.When sixteen-year-old Kari’s dad sends her an unexpected text, she and her brother immediately go into hiding. Because when your parents are superspies and your dad declares a Code Black, it can only mean something bad. Very bad.Kari soon discovers that her parents have been disavowed and declared traitors, and she’s determined to clear their names. Breaking into the Agency seems like a reasonable plan, especially with the help of a team that includes her longtime crush, Luke, as well as her two best friends—an expert hacker with attitude and a master martial artist—and Luke’s popular, vindictive twin sister. Oh, and a new guy, who’s as cute as he is complicated...",English,English,Hardcover,,256 pages,"
            Published
        September 3rd 2013
         by Simon & Schuster

      ","['Young Adult', 'Mystery', 'Spy Thriller', 'Espionage', 'Contemporary']"
10184855-casket-of-souls,"
      Casket of Souls
",Lynn Flewelling,"
  4.16
","

  3,986
  ratings
","

    262
    reviews
","The Nightrunners are back in this gripping novel full of Lynn Flewelling’s trademark action, intrigue, and richly imagined characters. More than the dissolute noblemen they appear to be, Alec and Seregil are skillful spies, dedicated to serving queen and country. But when they stumble across evidence of a plot pitting Queen Phoria against Princess Klia, the two Nightrunners will find their loyalties torn as never before. Even at the best of times, the royal court at Rhíminee is a serpents’ nest of intrigue, but with the war against Plenimar going badly, treason simmers just below the surface.And that’s not all that poses a threat: A mysterious plague is spreading through the crowded streets of the city, striking young and old alike. Now, as panic mounts and the body count rises, hidden secrets emerge. And as Seregil and Alec are about to learn, conspiracies and plagues have one thing in common: The cure can be as deadly as the disease.",0345522303,9780345522306),Paperback,,476 pages,"
            Published
        May 29th 2012
         by Spectra


              (first published January 2012)

","['Fantasy', 'LGBT', 'Romance', 'M M Romance', 'Fantasy', 'High Fantasy', 'Fiction']"
10187224-there-but-for-the,"
      There but for the
",Ali Smith,"
  3.43
","

  6,996
  ratings
","

    1,031
    reviews
","From the award-winning author of Hotel World and The Accidental, a dazzling, funny, and wonderfully exhilarating new novel. At a dinner party in the posh London suburb of Greenwich, Miles Garth suddenly leaves the table midway through the meal, locks himself in an upstairs room, and refuses to leave. An eclectic group of neighbors and friends slowly gathers around the house, and Miles’s story is told from the points of view of four of them: Anna, a woman in her forties; Mark, a man in his sixties; May, a woman in her eighties; and a ten-year-old named Brooke. The thing is, none of these people knows Miles more than slightly. How much is it possible for us to know about a stranger? And what are the consequences of even the most casual, fleeting moments we share every day with one another? Brilliantly audacious, disarmingly playful, and full of Smith’s trademark wit and puns, There but for the is a deft exploration of the human need for separation—from our pasts and from one another—and the redemptive possibilities for connection. It is a tour de force by one of our finest writers.",0375424091,9780375424090),Hardcover,,236 pages,"
            Published
        September 13th 2011
         by Pantheon


              (first published June 2nd 2011)

","['Fiction', 'Contemporary', 'Literary Fiction']"
13555269-martuk-the-holy,"
      Martuk... the Holy
",Jonathan Winn,"
  4.09
","

  23
  ratings
","

    9
    reviews
","""I am Martuk. Remember, it’s Martuk as in “too”. Or “two” with that hard “k” at the end. Martuk. The Holy. The audacity of it still makes me smile.""In a crowded Left Bank cafe, an immortal man sits, the phantoms crawling near, the heat of their whispers stinging his cheek …and Martuk ... The Holy begins. One thousand years before the birth of Christ, a golden god damns Martuk with a kiss. In a land ruled by a wounded king, life everlasting steals his mortality from the bottom of a golden cup. Finally, generations later, a Messiah who has the power to heal breaks under the weight of Martuk's demons, stumbling to his death defeated by darkness. From his home in modern Paris, he writes, his memories lush, his words evocative. Revisiting his impossible life, he vents his rage and shares his loneliness. From bloody battles with a demon he cannot escape to the ghost of a beauty who haunts him still, this is his story.This is Martuk ... The Holy.",English,English,Kindle Edition,,287 pages,"
            Published
        March 5th 2012


      ",[]
10752995---90,"
      الرياض - نوفمبر 90
",سعد الدوسري,"
  3.51
","

  511
  ratings
","

    142
    reviews
",كتب سعد الدوسري هذه الرواية قبل عشرين سنة، وهي تلامس الواقعة الاجتماعية بتفاصيلها. غير أن سعداً لم يجرؤ على نشر الرواية، ومثله كان كل أصدقائه الذين تناوبوا التناصح معه في عدم نشرها. ولقد شاعت الرواية بين الأيدي، بالتصوير والتهادي، حتى لقد صارت أشهر رواية عربية غير منشورة.ولو نُشرت في حينها، لأحدثت ضجة كبيرة ومدوّية، لأنها كانت فعلاً أول رواية سعودية تغوص في العمق وتضع اليد على الممنوع والمسكوت عنه.د. عبدالله الغذامي,Arabic,Arabic,,,416 pages,"
            Published
        2011
         by المركز الثقافي العربي

      ",['Novels']
6353230-a-good-woman,"
      A Good Woman
",Danielle Steel,"
  3.95
","

  6,883
  ratings
","

    589
    reviews
","The spellbinding novel from the world's favourite storytellerAnnabelle Worthington, born into a life of privilege, was raised amid the glamour of New York society. But everything changes on a cold April day in 1912, when the sinking of the Titanic alters her world forever.Finding strength within her grief, Annabelle throws herself into volunteer work, nursing the poor and igniting a passion for medicine that will shape the course of her life. But a seemingly idyllic marriage brings more grief, and pursued by a scandal Annabelle flees New York for war-ravaged France. There she finds her true calling, working as an ambulance medic on the front lines. When the war ends, Annabelle begins a new life in Paris - now a doctor and mother, her past almost forgotten. . . until a fateful meeting opens her heart to the world she had left behind.A stunning and uplifting historical novel from the incomparable storyteller Danielle Steel",0552154768,9780552154765),Paperback,,416 pages,"
            Published
        October 22nd 2009
         by Corgi


              (first published January 1st 2008)

","['Romance', 'Fiction', 'Historical', 'Historical Fiction']"
99714,"
      The Floating Island
",Elizabeth Haydon,"
  3.93
","

  2,014
  ratings
","

    148
    reviews
","Long ago, in the Second Age of history, a young Nain explorer by the name of Ven Polypheme traveled much of the known and unknown world, recording his adventures. Recently discovered by archaeologists, a few fragments of his original journals are reproduced in this book. Great care has been taken to reconstruct the parts of the journal that did not survive, so that a whole story can be told...Charles Magnus Ven Polypheme--known as Ven--is the youngest son of a long line of famous shipwrights. He dreams not of building ships, but of sailing them to far-off lands where magic thrives. Ven gets his chance when he is chosen to direct the Inspection of his family's latest ship--and sets sail on the journey of a lifetime. Attacked by fire pirates, lost at sea and near death, Ven is rescued by a passing ship on its way to the Island of Serendair. Thankful to be alive, little does Ven know that the pirate attack--and his subsequent rescue--may not have been an accident. Shadowy figures are hunting for the famed Floating Island, the only source of the mystical Water of Life. They think Ven can lead them to this treasure, and will stop at nothing to get it--even murder. In a narrative that alternates entries from his journals and drawings from his sketchbooks, Ven begins the famous chronicles of his exciting and exotic adventures--adventures that would later earn him renown as the author of The Book of All Human Knowledge and All the World's Magic. ",0765308673,9780765308672),Hardcover,,368 pages,"
            Published
        August 22nd 2006
         by Starscape

      ","['Fantasy', 'Young Adult', 'Adventure', 'Childrens', 'Middle Grade', 'Fantasy', 'Magic', 'Childrens', 'Fiction', 'Fantasy', 'Dragons', 'Fantasy', 'High Fantasy', 'Adventure', 'Pirates']"
17834399-r-quiem-para-una-mu-eca-rota,"
      Réquiem para una muñeca rota.
",Eve Gil,"
  3.65
","

  34
  ratings
","

    6
    reviews
","Moramay es una chica de trece años a la que le han hecho creer que vive en condiciones perfectas: con una confortable casa rodeada de muñecas, asiste a los mejores colegios y su madre la cuida celosamente. Su padre aparece y desaparece cada cierto tiempo y ella empieza a sospechar que su entorno familiar, del cual se hastía cada vez más, no es lo que todos aparentan.Todo cobra un nuevo sentido cuando conoce a Vanessa, una compañera de colegio con quien traba una intensa amistad. Juntas descubren los primeros amores, la sexualidad, la redifinición de lo que significa convertirse en una mujer y la rebeldía ante la sumisión y la doble moral del mundo adulto. Pero los lazos que parecen inquebrantables pueden verse amenazados por decisiones que están fuera de sus manos y ante las que deberán responder para afirmarse a sí mismas.",9786071124,9786071124,Paperback,,265 pages,"
            Published
        2013
         by Santillana

      ",[]
17969102-uma-espia-no-meu-passado,"
      Uma Espia no Meu Passado
",Lucinda Riley,"
  4.14
","

  12,983
  ratings
","

    1,120
    reviews
","Côte d'Azur, 1998. Émilie lutou sempre contra o seu passado aristocrático. Agora, com a morte da mãe, é obrigada a confrontá-lo pois é a única herdeira do imponente castelo da família. Mas com a casa vem uma pesada dívida e muitas interrogações: qual era a finalidade do quarto secreto que descobre por baixo da adega? Quem é a misteriosa Sophia, que assina um comovente caderno de poemas? Quem foram os protagonistas da trágica paixão que mudou o curso da história da família? Londres, 1943. Em plena Segunda Guerra Mundial, a inexperiente Constance Carruthers é recrutada pelos serviços de espionagem britânicos e enviada para Paris. Um incidente separa-a do seu contacto na Resistência Francesa, obrigando-a a refugiar-se junto de uma família aristocrata que entretém membros da elite de Hitler ao mesmo tempo que conspira para libertar o país. Numa cidade repleta de espiões e no auge da ocupação nazi, Constance vai ter de decidir a quem confiar o seu coração. Constance e Émilie estão separadas por meio século mas unidas por laços que resistiram à força demolidora do tempo. Os segredos que o passado encerra pulsam ainda em busca de redenção.",9892323610,9789892323619),Paperback,,496 pages,"
            Published
        June 18th 2013
         by ASA


              (first published August 2012)

","['Historical', 'Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Cultural', 'France', 'Mystery']"
13363742-konbini-kun,"
      コンビニくん。[Konbini-kun]
",Junko,"
  4.26
","

  895
  ratings
","

    73
    reviews
","To break away from his existence as a NEET (Not in Education, Employment, or Training) and staying at home all day, Endou Hiroshi starts work at a convenience store. There he meets an arrogant and rude co-worker, Yamai Kouhei, whom he just can’t get along with. However, after seeing a different side of Yamai and getting to know him more, Endou’s impression of him starts to change for the better. But, just as things seem to be going fine for Endou and his return to society, his past comes back to trouble him.",4199604979,9784199604973),Paperback,,184 pages,"
            Published
        November 25th 2011
         by 徳間書店

      ","['Sequential Art', 'Manga', 'Manga', 'Yaoi', 'Yaoi', 'Boys Love', 'Romance', 'LGBT', 'Sequential Art', 'Comics', 'Romance', 'M M Romance', 'Yaoi', 'Shounen Ai', 'LGBT', 'Gay', 'Comics Manga']"
15801668-the-girls-of-atomic-city,"
      The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II
",Denise Kiernan,"
  3.68
","

  22,263
  ratings
","

    3,050
    reviews
","
The incredible story of the young women of Oak Ridge, Tennessee, who unwittingly played a crucial role in one of the most significant moments in U.S. history.
The Tennessee town of Oak Ridge was created from scratch in 1942. One of the Manhattan Project’s secret cities, it didn’t appear on any maps until 1949, and yet at the height of World War II it was using more electricity than New York City and was home to more than 75,000 people, many of them young women recruited from small towns across the South. Their jobs were shrouded in mystery, but they were buoyed by a sense of shared purpose, close friendships—and a surplus of handsome scientists and Army men!But against this vibrant wartime backdrop, a darker story was unfolding. The penalty for talking about their work—even the most innocuous details—was job loss and eviction. One woman was recruited to spy on her coworkers. They all knew something big was happening at Oak Ridge, but few could piece together the true nature of their work until the bomb ""Little Boy"" was dropped over Hiroshima, Japan, and the secret was out. The shocking revelation: the residents of Oak Ridge were enriching uranium for the atomic bomb.Though the young women originally believed they would leave Oak Ridge after the war, many met husbands there, made lifelong friends, and still call the seventy-year-old town home. The reverberations from their work there—work they didn’t fully understand at the time—are still being felt today. In The Girls of Atomic City, Denise Kiernan traces the astonishing story of these unsung WWII workers through interviews with dozens of surviving women and other Oak Ridge residents. Like The Immortal Life of Henrietta Lacks, this is history and science made fresh and vibrant—a beautifully told, deeply researched story that unfolds in a suspenseful and exciting way.",1451617526,9781451617528),Hardcover,,373 pages,"
            Published
        March 5th 2013
         by Touchstone/Simon & Schuster

      ","['Nonfiction', 'History', 'War', 'World War II', 'Science', 'Historical', 'War']"
710095,"
      Semiotics and the Analysis of Film
",Jean Mitry,"
  4.33
","

  6
  ratings
","

    0
    reviews
",,025333733X,9780253337337),Hardcover,,277 pages,"
            Published
        June 1st 2000
         by Indiana University Press


              (first published March 1st 2000)

","['Linguistics', 'Semiotics']"
13531021-splendors-and-glooms,"
      Splendors and Glooms
",Laura Amy Schlitz,"
  3.82
","

  8,764
  ratings
","

    1,279
    reviews
","The master puppeteer, Gaspare Grisini, is so expert at manipulating his stringed puppets that they appear alive. Clara Wintermute, the only child of a wealthy doctor, is spellbound by Grisini’s act and invites him to entertain at her birthday party. Seeing his chance to make a fortune, Grisini accepts and makes a splendidly gaudy entrance with caravan, puppets, and his two orphaned assistants.Lizzie Rose and Parsefall are dazzled by the Wintermute home. Clara seems to have everything they lack — adoring parents, warmth, and plenty to eat. In fact, Clara’s life is shadowed by grief, guilt, and secrets. When Clara vanishes that night, suspicion of kidnapping falls upon the puppeteer and, by association, Lizzie Rose and Parsefall. As they seek to puzzle out Clara’s whereabouts, Lizzie and Parse uncover Grisini’s criminal past and wake up to his evil intentions. Fleeing London, they find themselves caught in a trap set by Grisini’s ancient rival, a witch with a deadly inheritance to shed before it’s too late.",0763653802,9780763653804),Hardcover,,384 pages,"
            Published
        August 28th 2012
         by Candlewick Press (MA)

      ","['Fantasy', 'Childrens', 'Middle Grade', 'Historical', 'Historical Fiction', 'Young Adult', 'Fiction', 'Childrens']"
21461080-falling-under,"
      Falling Under
",Jasinda Wilder,"
  4.25
","

  6,621
  ratings
","

    636
    reviews
","A standalone, sequel novel to the New York Times, Wall Street Journal, and USA Today Bestselling Falling Into You. My name is Colton Calloway. You've heard part of my story, but it turns out there's more. My little girl, Kylie, is all grown up. Seventeen, beautiful, and talented, just like her mother. And just like Nell, my daughter seems to have fallen for a bad boy, one with a lot of darkness and a lot of secrets.*  *  *You thought you knew the whole story. You thought it was over. Happily ever after for everyone.You were wrong. My name is Oz Hyde, and you’ve never met me. I’m part of the story, too, but I’m an aside, a quick line or two you’d all but forgotten about. Well guess what? I’ve got my own story to tell. Buckle up, ‘cause this is gonna be a hell of a bumpy ride.",English,English,Kindle Edition,,396 pages,"
            Published
        March 13th 2014
         by Jasinda Wilder


              (first published March 11th 2014)

","['New Adult', 'Romance', 'Contemporary']"
18051419-the-book-of-spells,"
      The Book of Spells
",Jennifer Probst,"
  3.66
","

  1,704
  ratings
","

    115
    reviews
",,English,English,ebook,,25 pages,"
            Published
        June 8th 2013


      ","['Romance', 'Contemporary', 'Novella']"
5460223-blackout,"
      Blackout
",Joe Craig,"
  4.33
","

  204
  ratings
","

    5
    reviews
","Jimmy Coates seems like an ordinary boy, but he’s not. He’s genetically engineered to grow into the perfect government assassin. Speed, strength and deadly instinct - it’s all in the blood. He has to fight not to kill, while his government fights to kill him.Jimmy Coates can trust only one person to keep the country from falling into chaos—the man he was first sent to kill. But he is nowhere to be found. And the British government will stop at nothing to prevent the opposition from winning the upcoming election. With the help of his friend Eva, who is working deep undercover at NJ7, Jimmy must steer his country in the fight against the dictatorship.",0007277318,9780007277315),Paperback,,333 pages,"
            Published
        June 6th 2013
         by HarperCollins Childrens

      ","['Young Adult', 'Spy Thriller', 'Espionage', 'Action', 'Thriller']"
1914593,"
      The Splendour Falls
",Susanna Kearsley,"
  3.72
","

  9,035
  ratings
","

    946
    reviews
","Chinon-chateau of legend, steeped in the history of France and England. It is to Chinon that Emily goes on a long-awaited holiday, to meet her charming but unreliable cousin, Harry. Harry wanted to explore the old town and the castle, where Queen Isabelle, child bride of King John, had withstood the siege of Chinon many centuries ago, and where, according to legend, she hid her casket of jewels. But when Emily arrives at her hotel she finds that Harry has disappeared, and as she tries to find him she becomes involved with some of the other guests and learns of a mystery dating from the German occupation during the Second World War. Another Isabelle, a chambermaid at the hotel, fell in love with a German soldier, with tragic results.Emily becomes increasingly aware of strange tensions, old enmities and new loves; as she explores the city, with its labyrinthine dungeons and tunnels and its ancient secrets, she comes ever closer to the mystery of what happened to both the Isabelles of Chinon's history.",0770427189,9780770427184),Mass Market Paperback,,380 pages,"
            Published
        April 1st 1996
         by Bantam Doubleday Dell Publishing Group


              (first published January 1st 1995)

","['Fiction', 'Historical', 'Historical Fiction', 'Romance', 'Mystery', 'Historical', 'Cultural', 'France']"
16193495-the-prison-of-angels,"
      The Prison of Angels
",David Dalglish,"
  4.23
","

  819
  ratings
","

    15
    reviews
","""This world is not safe. Your angels have done great things, but I fear their illusion of safety has been more damaging than they can possibly understand. The ancient evils may be gone, but new ones have replaced them.""----Five years have passed since the death of the war god, and now angels watch over the land. It should be a time of peace and prosperity. It is not.With King Antonil marching east to retake his former lands from the orcs, Harruq Tun is thrust into a position of power he is completely unprepared for, leaving many plotting to usurp the throne for their own ends. Hovering over it all are the angels, enforcers of the law and wielders of the executioner's blades. Once viewed as humanity's saviors, the angels now find themselves struggling for a proper place in the new world.Monsters in the Vile Wedge are stirring, and in the south the nation of Ker moves to protect itself from a rule from on high. War comes, and if Harruq cannot stop it, their paradise of angels may soon become a blood-stained prison.THE PRISON OF ANGELS by David DalglishFear the grace enforced by the sword.",English,English,Kindle Edition,,317 pages,"
            Published
        November 29th 2012
         by Eschaton Press

      ","['Fantasy', 'Fiction', 'Fantasy', 'Magic']"
110985,"
      The Great Shark Escape
",Jennifer  Johnston,"
  4.42
","

  3,625
  ratings
","

    33
    reviews
",,0439204216,9780439204217),Paperback,,86 pages,"
            Published
        September 1st 2001
         by Scholastic Paperbacks


              (first published January 1st 2000)

","['Science', 'Childrens', 'Chapter Books', 'Childrens']"
